ID,Gender,Race,Age_at_Release,Residence_PUMA,Gang_Affiliated,Supervision_Risk_Score_First,Supervision_Level_First,Education_Level,Dependents,Prison_Offense,Prison_Years,Prior_Arrest_Episodes_Felony,Prior_Arrest_Episodes_Misd,Prior_Arrest_Episodes_Violent,Prior_Arrest_Episodes_Property,Prior_Arrest_Episodes_Drug,Prior_Arrest_Episodes_PPViolationCharges,Prior_Arrest_Episodes_DVCharges,Prior_Arrest_Episodes_GunCharges,Prior_Conviction_Episodes_Felony,Prior_Conviction_Episodes_Misd,Prior_Conviction_Episodes_Viol,Prior_Conviction_Episodes_Prop,Prior_Conviction_Episodes_Drug,Prior_Conviction_Episodes_PPViolationCharges,Prior_Conviction_Episodes_DomesticViolenceCharges,Prior_Conviction_Episodes_GunCharges,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Violations_ElectronicMonitoring,Violations_Instruction,Violations_FailToReport,Violations_MoveWithoutPermission,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Avg_Days_per_DrugTest,DrugTests_THC_Positive,DrugTests_Cocaine_Positive,DrugTests_Meth_Positive,DrugTests_Other_Positive,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt,Recidivism_Within_3years,Recidivism_Arrest_Year1,Recidivism_Arrest_Year2,Recidivism_Arrest_Year3,Training_Sample,Gang_Affiliated_Missing,Avg_Days_per_DrugTest_Missing,DrugTests_THC_Positive_Missing,DrugTests_Cocaine_Positive_Missing,DrugTests_Meth_Positive_Missing,DrugTests_Other_Positive_Missing
22179,M,BLACK,23-27,11,True,10.0,Specialized,Less than HS diploma,2,Property,Greater than 2 to 3 years,10 or more,3,1,5 or more,0,0,False,True,0,2,False,3 or more,0,False,False,False,False,False,True,True,False,False,False,False,False,0,6,2,2,23.0,0.5,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,1,0,0,0,0,0,0
22180,F,BLACK,38-42,11,,5.0,Standard,High School Diploma,3 or more,Violent/Non-Sex,Greater than 2 to 3 years,5,3,3 or more,2,1,0,False,False,1,1,True,1,0,False,False,False,False,False,True,True,True,False,False,False,False,0,4,1,0,60.71428571,0.142857149,0.0,0.0,0.0,0.997647059,0.859411765,False,False,False,False,False,1,1,0,0,0,0,0
22181,F,WHITE,28-32,4,False,7.0,Standard,Less than HS diploma,0,Drug,Less than 1 year,4,6 or more,0,4,2,5 or more,False,True,0,4 or more,False,3 or more,0,False,False,False,False,False,True,True,False,False,False,False,False,4 or more,0,0,2,,0.220039738,,0.075353988,0.061381037,0.0,0.0,False,False,False,False,False,1,1,1,1,1,1,1
22182,M,WHITE,23-27,8,False,5.0,Standard,High School Diploma,1,Property,Greater than 2 to 3 years,1,0,0,1,0,0,False,True,0,0,False,0,0,False,False,False,False,False,True,False,True,False,False,False,False,0,0,0,0,10.565428493,0.123440571,0.007477798,8.39e-07,0.017798755,1.0,2.0,False,False,False,False,False,0,0,1,1,1,1,1
22183,F,WHITE,28-32,17,,5.0,Standard,At least some college,0,Other,Greater than 2 to 3 years,2,0,0,0,2,0,False,True,0,0,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,2,133.12727025,0.086189649,0.004471794,0.027683483,,,,False,False,False,False,False,1,1,1,1,1,1,1
22184,M,BLACK,23-27,17,False,9.0,Specialized,Less than HS diploma,3 or more,Violent/Non-Sex,Greater than 2 to 3 years,4,1,3 or more,0,0,0,False,False,1,2,False,1,1,False,False,False,False,False,False,True,True,True,True,False,False,4 or more,10 or more,0,0,22.80952381,0.190476194,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,0,0,0,0,0,0,0
22185,M,WHITE,23-27,12,False,5.0,Standard,High School Diploma,2,Drug,Less than 1 year,2,1,0,0,2,0,False,False,0,0,False,0,1,False,False,False,False,False,True,False,True,False,False,False,False,0,0,0,0,7.498082332,0.026892387,0.000644416,0.001222009,0.009853965,1.0,1.0,False,True,False,False,True,0,0,1,1,1,1,1
22186,M,WHITE,18-22,12,False,8.0,Standard,Less than HS diploma,0,Violent/Non-Sex,Less than 1 year,2,0,2,0,0,1,True,False,0,0,True,0,0,False,False,False,False,False,True,True,True,False,False,False,False,0,0,0,0,58.4,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,0,0,0,0,0,0,0
22187,M,WHITE,23-27,1,False,6.0,Specialized,High School Diploma,0,Violent/Non-Sex,1-2 years,2,3,1,2,2,0,False,False,0,3,True,2,1,False,False,False,False,False,True,False,True,False,False,False,False,0,6,0,2,34.06349206,0.0,0.0,0.0,0.0,0.745573159,0.510601118,False,False,False,False,False,0,0,0,0,0,0,0
22189,M,BLACK,23-27,4,False,6.0,High,Less than HS diploma,0,Drug,1-2 years,10 or more,5,0,4,5 or more,5 or more,False,False,3 or more,1,False,1,2 or more,False,False,False,False,False,True,True,True,False,True,True,False,0,5,3 or more,1,158.5,0.5,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,1,0,0,0,0,0,0
22190,M,BLACK,23-27,21,True,9.0,Specialized,High School Diploma,3 or more,,1-2 years,3,6 or more,3 or more,0,2,1,True,False,1,4 or more,True,0,1,False,True,False,False,False,True,True,False,False,True,False,False,0,2,0,0,99.0,0.333333343,0.0,0.0,0.0,0.239057239,1.0,True,True,True,False,False,1,0,0,0,0,0,0
22191,F,WHITE,43-47,13,False,7.0,High,High School Diploma,3 or more,Property,More than 3 years,10 or more,6 or more,1,5 or more,5 or more,5 or more,False,False,3 or more,4 or more,False,3 or more,1,True,False,False,False,False,True,True,True,False,True,False,False,0,0,0,1,66.802523004,0.119523235,,,0.036220701,0.758835759,2.278066528,False,True,False,True,False,1,1,1,1,1,1,1
22192,M,BLACK,23-27,20,True,7.0,High,High School Diploma,2,Drug,Less than 1 year,6,2,0,3,4,0,False,True,2,2,False,0,2 or more,False,False,True,False,False,False,False,False,False,False,False,False,4 or more,0,0,1,183.5,0.0,0.0,0.0,0.0,0.782016349,0.995231608,False,True,True,False,False,1,0,0,0,0,0,0
22193,F,WHITE,28-32,24,,7.0,Specialized,High School Diploma,2,Property,1-2 years,3,0,0,3,0,0,False,False,1,1,False,3 or more,0,False,False,False,False,False,True,True,True,False,False,False,False,2,10 or more,0,0,45.0,0.0,0.0,0.0,0.0,0.77962963,0.676388889,False,True,False,False,True,1,1,0,0,0,0,0
22194,M,BLACK,18-22,5,False,6.0,High,High School Diploma,0,Other,Less than 1 year,4,0,0,1,1,1,False,False,1,0,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,14.66666667,0.333333343,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0,0,0,0,0,0,0
22195,M,BLACK,28-32,14,True,5.0,Standard,High School Diploma,1,Drug,Greater than 2 to 3 years,2,6 or more,0,1,2,5 or more,False,True,0,3,False,1,0,True,False,False,False,False,True,False,False,False,False,False,True,2,5,0,1,40.57142857,0.0,0.0,0.0,0.0,0.804828974,0.367454728,False,False,False,False,False,1,0,0,0,0,0,0
22196,F,WHITE,33-37,15,False,9.0,High,Less than HS diploma,2,Other,Greater than 2 to 3 years,5,4,0,5 or more,1,1,False,True,1,2,False,3 or more,1,False,False,True,False,False,True,True,False,False,False,False,False,0,5,0,1,73.27777778,0.0,0.0,0.0,0.0,0.994692949,0.276914329,False,False,False,False,False,1,1,0,0,0,0,0
22197,M,BLACK,23-27,9,True,8.0,High,Less than HS diploma,2,Other,1-2 years,2,1,2,0,0,0,False,False,0,1,True,0,0,False,False,False,False,False,True,True,False,False,False,False,False,4 or more,0,0,1,78.66666667,0.333333343,0.0,0.0,0.0,0.0,0.0,True,True,True,False,False,1,0,0,0,0,0,0
22198,M,WHITE,28-32,19,False,1.0,Standard,High School Diploma,1,Property,1-2 years,5,6 or more,3 or more,2,2,2,False,False,0,1,False,1,0,False,False,False,False,True,True,True,False,False,False,False,False,0,0,0,0,,0.112054727,4.628e-06,0.092201547,,0.0,0.0,False,True,True,False,False,1,0,1,1,1,1,1
22199,M,BLACK,28-32,21,True,6.0,High,Less than HS diploma,3 or more,Property,Less than 1 year,10 or more,6 or more,1,5 or more,3,5 or more,True,True,3 or more,1,False,3 or more,1,True,False,False,False,False,False,True,False,False,False,False,True,3,3,3 or more,0,110.5,0.25,0.25,0.0,0.0,0.0,0.0,False,True,False,True,False,0,0,0,0,0,0,0
22200,M,BLACK,18-22,1,True,6.0,High,Less than HS diploma,3 or more,,Less than 1 year,3,3,0,4,0,1,False,False,0,2,False,2,0,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,1,101.807700279,,0.005327061,0.003745811,0.005126609,0.0,0.0,False,True,True,False,False,0,0,1,1,1,1,1
22201,M,BLACK,23-27,8,False,6.0,High,High School Diploma,1,Drug,More than 3 years,1,0,0,0,1,0,False,False,1,0,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False,4 or more,0,0,0,58.45454545,0.0,0.0,0.0,0.0,0.570762053,0.852060653,False,False,False,False,False,1,0,0,0,0,0,0
22202,M,BLACK,38-42,16,False,5.0,Standard,High School Diploma,3 or more,Other,1-2 years,6,4,1,0,5 or more,0,False,True,3 or more,1,True,0,2 or more,False,False,True,False,False,True,False,False,False,False,False,False,0,2,0,2,217.8,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0,0,0,0,0,0,0
22203,F,BLACK,43-47,16,False,4.0,Standard,At least some college,2,,Less than 1 year,2,3,1,0,2,0,True,True,0,1,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False,0,6,0,0,33.697791795,0.035765385,0.00343509,0.025173063,0.001252353,1.0,2.0,False,False,False,False,False,1,1,1,1,1,1,1
22204,M,WHITE,23-27,22,False,9.0,Specialized,Less than HS diploma,0,Property,1-2 years,5,3,1,4,1,2,False,False,2,0,False,1,1,False,False,False,True,False,True,True,True,False,False,False,False,4 or more,10 or more,3 or more,2,13.82352941,0.176470593,0.0,0.0,0.0,0.314893617,1.0,False,True,True,False,False,0,0,0,0,0,0,0
22205,M,BLACK,33-37,9,False,4.0,Standard,High School Diploma,2,Violent/Non-Sex,Less than 1 year,4,6 or more,2,0,0,3,False,True,2,4 or more,False,0,0,True,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,,0.075100212,0.003384151,0.005411355,0.00321403,0.174418605,1.0,False,True,True,False,False,0,0,1,1,1,1,1
22206,M,BLACK,48 or older,4,False,2.0,Standard,High School Diploma,0,,1-2 years,6,6 or more,0,2,3,5 or more,False,False,0,4 or more,False,1,1,False,False,False,False,True,True,True,True,False,False,False,False,0,8,0,0,75.664883329,0.067174738,9.1019e-05,0.003600366,,0.979865772,0.61283557,False,False,False,False,False,1,0,1,1,1,1,1
22207,M,BLACK,48 or older,19,False,5.0,Standard,Less than HS diploma,1,Property,1-2 years,7,6 or more,3 or more,2,1,5 or more,True,False,3 or more,4 or more,True,2,1,True,False,False,False,False,True,True,False,False,True,True,False,0,5,0,3 or more,143.0,0.0,0.0,0.0,0.0,0.79458042,0.319274476,True,False,False,False,False,0,0,0,0,0,0,0
22208,M,WHITE,48 or older,10,False,4.0,Standard,Less than HS diploma,0,Property,Less than 1 year,10 or more,6 or more,2,1,4,5 or more,False,True,3 or more,4 or more,False,1,1,True,False,True,False,False,True,True,False,False,False,False,True,0,0,0,0,188.6666667,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,1,0,0,0,0,0,0
22209,F,BLACK,23-27,21,True,6.0,Standard,High School Diploma,0,Violent/Non-Sex,Greater than 2 to 3 years,3,0,1,2,0,0,False,False,1,0,True,0,0,False,False,False,False,False,True,True,True,False,False,False,False,0,9,1,3 or more,34.875,0.0625,0.0,0.0,0.0,1.0,1.309139785,False,False,False,False,False,0,1,0,0,0,0,0
22210,M,WHITE,23-27,20,False,6.0,Specialized,Less than HS diploma,0,Drug,1-2 years,3,0,1,0,0,0,False,False,2,0,False,0,0,False,False,False,False,False,False,True,True,False,False,False,False,4 or more,0,0,1,184.514579323,0.07654687,0.00032685,3.823e-06,0.007714151,0.024489796,0.212973761,False,False,False,False,False,1,0,1,1,1,1,1
22211,F,WHITE,23-27,12,False,5.0,Standard,High School Diploma,2,Property,Less than 1 year,3,4,0,5 or more,0,1,False,False,0,3,False,3 or more,0,False,False,False,False,False,True,False,True,False,True,False,True,0,0,0,0,407.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True,True,False,False,0,1,0,0,0,0,0
22212,M,BLACK,18-22,19,True,7.0,Standard,Less than HS diploma,0,Violent/Sex,Greater than 2 to 3 years,2,0,2,0,0,0,False,False,1,0,False,0,0,False,False,False,False,True,True,True,True,True,False,False,True,4 or more,0,0,0,36.55555556,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0,0,0,0,0,0,0
22213,F,WHITE,38-42,4,False,6.0,High,High School Diploma,3 or more,Drug,Less than 1 year,10 or more,6 or more,0,5 or more,5 or more,5 or more,False,False,1,3,False,2,0,True,False,False,False,True,False,True,False,False,True,False,False,2,0,0,1,53.0,0.0,0.0,0.333333343,0.0,0.0,0.0,False,True,True,False,False,0,1,0,0,0,0,0
22214,M,BLACK,18-22,15,True,9.0,Specialized,High School Diploma,2,Violent/Non-Sex,More than 3 years,2,0,1,0,1,0,False,False,0,0,True,0,0,False,False,True,False,False,False,True,True,True,False,False,False,0,0,0,3 or more,117.4,0.200000003,0.0,0.0,0.0,0.211243612,0.622231687,False,True,True,False,False,1,0,0,0,0,0,0
22215,M,WHITE,23-27,2,False,7.0,Specialized,High School Diploma,0,Violent/Non-Sex,More than 3 years,2,0,1,0,0,0,False,False,1,0,False,0,0,False,False,False,False,False,True,True,True,False,True,False,True,4 or more,10 or more,2,3 or more,21.69230769,0.0,0.0,0.051282052,0.0,1.0,0.863475177,False,False,False,False,False,1,0,0,0,0,0,0
22216,M,WHITE,43-47,8,False,4.0,Specialized,Less than HS diploma,0,Violent/Non-Sex,Greater than 2 to 3 years,5,5,2,1,0,3,False,False,2,1,True,1,0,True,False,True,False,False,True,True,True,False,False,False,False,0,10 or more,0,0,26.5,0.0,0.0,0.0,0.0,0.849056604,1.476752022,False,False,False,False,False,1,0,0,0,0,0,0
22217,M,BLACK,48 or older,20,False,4.0,Standard,Less than HS diploma,0,Violent/Non-Sex,More than 3 years,5,1,1,3,1,1,False,False,3 or more,1,True,3 or more,0,True,False,False,False,False,True,True,True,False,False,False,False,0,0,0,3 or more,66.09456899,0.016786236,,,0.062900959,0.0,0.0,True,False,False,False,False,1,0,1,1,1,1,1
22218,F,WHITE,33-37,15,False,4.0,Standard,Less than HS diploma,2,Property,1-2 years,5,4,1,4,0,2,False,False,2,2,False,3 or more,0,False,False,False,False,False,True,True,False,False,False,False,False,0,0,0,1,16.11111111,0.0,0.0,0.0,0.0,0.613793103,1.0,True,True,True,False,False,1,1,0,0,0,0,0
22219,M,BLACK,23-27,12,True,10.0,Specialized,High School Diploma,0,Violent/Non-Sex,Greater than 2 to 3 years,4,2,1,1,0,3,False,True,2,1,True,0,0,True,False,True,False,True,False,True,True,True,False,False,False,4 or more,7,3 or more,1,50.53333333,0.06666667,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,1,0,0,0,0,0,0
22221,M,BLACK,43-47,8,False,4.0,Standard,High School Diploma,3 or more,Other,1-2 years,8,6 or more,1,5 or more,0,1,False,True,2,4 or more,False,3 or more,0,True,False,True,False,False,False,False,False,False,False,False,False,0,2,2,0,49.993426498,0.131485504,0.015292718,0.000642402,0.000982242,0.369230769,0.802747253,True,True,True,False,False,1,0,1,1,1,1,1
22222,M,BLACK,18-22,11,False,10.0,Specialized,High School Diploma,1,,Less than 1 year,2,2,0,1,1,1,False,True,0,2,True,0,1,False,False,False,False,False,True,False,False,False,True,False,False,2,0,0,2,25.0,0.090909094,0.0,0.0,0.0,0.221818182,1.0,False,True,True,False,False,1,0,0,0,0,0,0
22223,M,BLACK,28-32,19,False,5.0,Standard,Less than HS diploma,2,Drug,1-2 years,3,6 or more,0,4,3,3,False,False,2,4 or more,False,3 or more,2 or more,True,False,False,False,False,True,False,False,False,False,False,False,1,6,0,0,45.6,0.0,0.0,0.0,0.0,0.307017544,2.402960526,False,True,True,False,False,1,0,0,0,0,0,0
22224,M,BLACK,18-22,20,False,7.0,High,At least some college,0,Drug,1-2 years,3,6 or more,0,2,3,2,False,False,0,2,False,0,2 or more,False,False,False,False,False,True,True,False,False,True,False,True,0,0,0,2,63.45,0.0,0.0,0.0,0.0,1.0,0.575650118,False,False,False,False,False,0,0,0,0,0,0,0
22225,M,BLACK,23-27,4,True,9.0,Standard,Less than HS diploma,0,Violent/Non-Sex,More than 3 years,1,1,1,1,0,0,False,False,0,0,False,0,0,False,False,False,False,False,False,True,True,False,False,False,False,0,10 or more,2,1,46.73333333,0.200000003,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,1,0,0,0,0,0,0
22226,M,BLACK,18-22,10,True,7.0,Standard,Less than HS diploma,1,Violent/Non-Sex,Greater than 2 to 3 years,4,2,2,1,0,3,False,False,0,0,False,1,0,False,False,False,False,False,False,True,False,False,False,False,False,0,1,1,0,24.83333333,0.166666672,0.0,0.0,0.0,0.785234899,1.0,False,True,False,True,False,1,0,0,0,0,0,0
22227,M,WHITE,28-32,24,False,6.0,Specialized,At least some college,0,,1-2 years,1,1,0,0,0,0,False,False,0,0,False,0,0,False,False,False,False,False,False,False,True,False,False,False,False,0,10 or more,0,0,50.5,0.0,0.0,0.0,0.0,0.414741474,0.401815182,False,False,False,False,False,1,0,0,0,0,0,0
22228,M,BLACK,28-32,23,False,5.0,Standard,High School Diploma,3 or more,Drug,More than 3 years,1,1,0,0,2,0,False,False,1,0,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False,0,6,0,1,83.627024327,0.150000006,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,0,0,1,0,0,0,0
22229,M,WHITE,28-32,16,True,6.0,High,High School Diploma,1,Other,Less than 1 year,8,3,0,3,1,3,False,True,1,4 or more,True,3 or more,0,False,True,True,False,False,True,False,False,False,False,False,False,0,10 or more,1,2,31.33333333,0.0,0.0,0.0,0.083333336,1.0,1.942819149,False,True,False,True,False,0,0,0,0,0,0,0
22230,M,WHITE,23-27,12,False,8.0,Specialized,High School Diploma,0,Violent/Sex,More than 3 years,6,4,0,2,2,3,False,False,1,1,False,1,1,False,False,False,False,False,True,False,True,False,False,False,False,0,6,0,0,6.766666667,0.033333335,0.0,0.0,0.0,1.0,3.0,False,False,False,False,False,1,0,0,0,0,0,0
22231,M,WHITE,23-27,10,False,5.0,,Less than HS diploma,0,,Less than 1 year,8,5,0,3,2,3,False,False,1,1,False,2,1,False,False,False,False,False,True,True,False,False,False,False,False,0,7,0,1,28.5,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0,0,0,0,0,0,0
22232,F,WHITE,48 or older,25,False,3.0,Standard,At least some college,3 or more,Property,More than 3 years,1,0,0,1,0,0,False,False,0,0,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,262.50328354,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,1,1,1,0,0,0,0
22233,M,WHITE,23-27,8,False,6.0,High,High School Diploma,1,Property,Less than 1 year,3,5,0,1,3,2,False,False,0,1,False,1,1,False,False,False,False,False,True,False,False,False,False,False,False,0,10 or more,2,0,27.5,0.0,0.0,0.0,0.083333336,1.0,2.0,False,True,False,True,False,1,0,0,0,0,0,0
22234,M,WHITE,23-27,16,False,7.0,Standard,Less than HS diploma,0,Property,Less than 1 year,8,4,3 or more,4,1,4,True,False,0,1,False,2,0,False,False,False,False,True,True,False,False,False,False,False,False,0,0,2,0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,1,0,0,0,0,0,0
22235,M,BLACK,28-32,8,False,8.0,High,At least some college,1,Drug,More than 3 years,2,0,0,0,2,0,False,True,0,0,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,1,327.6,0.200000003,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,1,0,0,0,0,0,0
22236,M,WHITE,23-27,8,False,6.0,High,High School Diploma,0,Drug,1-2 years,3,2,0,1,3,0,False,False,1,1,False,1,1,False,False,False,False,False,True,True,False,False,False,False,False,0,6,0,1,150.0,0.0,0.0,0.0,0.0,1.0,0.811666667,False,False,False,False,False,1,0,0,0,0,0,0
22238,M,BLACK,28-32,2,True,4.0,Standard,Less than HS diploma,3 or more,Drug,1-2 years,7,4,1,4,2,2,False,False,3 or more,0,False,2,1,False,False,False,False,False,True,False,False,False,True,False,False,0,10 or more,3 or more,2,77.47619048,0.142857149,0.0,0.0,0.0,0.442532268,0.448985864,False,False,False,False,False,0,0,0,0,0,0,0
22239,M,BLACK,23-27,7,False,8.0,Standard,Less than HS diploma,0,Other,1-2 years,2,2,0,0,4,0,False,True,0,1,False,0,2 or more,False,False,True,False,False,False,True,False,False,False,False,True,0,7,0,0,65.72222222,0.055555556,0.0,0.0,0.0,0.885038039,0.617497887,False,False,False,False,False,1,0,0,0,0,0,0
22241,M,BLACK,33-37,2,False,6.0,Standard,High School Diploma,1,Violent/Non-Sex,Less than 1 year,8,3,2,1,2,4,False,True,1,0,False,0,1,False,False,True,False,False,True,False,False,False,False,False,False,3,10 or more,3 or more,2,38.1,0.13333334,0.033333335,0.0,0.0,0.933508311,0.639107612,False,False,False,False,False,1,0,0,0,0,0,0
22242,M,WHITE,23-27,15,False,8.0,High,High School Diploma,0,Property,Less than 1 year,3,1,0,2,2,0,False,False,1,1,False,1,1,False,False,False,False,True,True,False,False,False,True,True,False,4 or more,0,0,0,74.419949762,,0.012045366,0.018263566,0.064286076,0.0,0.0,False,True,True,False,False,1,0,1,1,1,1,1
22243,M,WHITE,23-27,12,False,10.0,Specialized,At least some college,1,Property,1-2 years,7,5,0,5 or more,1,4,False,False,0,2,False,1,1,False,False,False,False,False,True,True,False,False,False,True,False,4 or more,5,0,0,8.206349206,0.0,0.0,0.039682541,0.031746034,0.992263056,0.706479691,True,True,False,False,True,1,0,0,0,0,0,0
22244,F,WHITE,33-37,14,False,6.0,High,Less than HS diploma,2,Property,1-2 years,3,0,0,1,1,1,False,False,1,0,False,1,0,False,False,False,False,False,True,True,False,False,True,False,False,4 or more,5,2,3 or more,115.7692308,0.0,0.0,0.0,0.0,0.144850498,0.24269103,True,True,False,True,False,1,1,0,0,0,0,0
22245,M,BLACK,43-47,10,False,3.0,Standard,At least some college,3 or more,Drug,More than 3 years,10 or more,3,3 or more,2,3,2,True,False,1,1,False,0,1,False,False,False,True,False,False,False,False,False,False,False,True,2,0,0,1,147.0769231,0.0,0.0,0.0,0.0,0.828451883,0.191030335,False,False,False,False,False,1,0,0,0,0,0,0
22246,F,BLACK,28-32,8,False,5.0,Standard,High School Diploma,3 or more,Property,1-2 years,2,0,0,2,0,1,False,False,1,0,False,2,0,False,False,False,False,False,True,True,False,False,False,False,False,0,7,2,1,,0.27907843,0.003232791,,3e-08,0.261707989,1.0,False,False,False,False,False,1,1,1,1,1,1,1
22247,M,BLACK,23-27,11,False,5.0,Specialized,Less than HS diploma,0,Property,1-2 years,2,0,0,2,0,0,False,False,0,0,False,2,0,False,False,False,False,False,False,False,True,False,False,False,False,0,6,0,0,20.5,0.0,0.0,0.0,0.0,0.640243902,1.0,False,True,True,False,False,1,0,0,0,0,0,0
22248,M,BLACK,33-37,25,False,7.0,High,High School Diploma,2,Violent/Non-Sex,1-2 years,9,6 or more,0,4,5 or more,5 or more,False,False,3 or more,4 or more,False,1,2 or more,True,False,False,False,False,True,True,False,False,False,False,False,0,0,0,0,96.804571237,0.213366276,0.000215237,0.000678476,,0.062992126,1.0,False,True,True,False,False,1,0,1,1,1,1,1
22249,M,BLACK,23-27,4,False,,,High School Diploma,2,Drug,1-2 years,5,0,0,1,2,2,False,False,1,1,False,0,2 or more,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,242.361951277,0.33019301,,0.004268063,,0.0,0.0,False,False,False,False,False,1,0,1,1,1,1,1
22250,M,WHITE,33-37,13,False,4.0,Standard,At least some college,3 or more,Drug,Less than 1 year,10 or more,6 or more,0,5 or more,3,5 or more,False,True,3 or more,4 or more,True,3 or more,1,True,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,21.721673675,0.140492104,0.000510224,1.5121e-05,0.000879975,1.0,1.0,False,True,False,True,False,1,0,1,1,1,1,1
